Id,SurveyId,HAEntityId,ADM,ADMPlanned,ADMTimeFrame,ADMPerc,Robot,RobotPlanned,RobotTimeFrame,DeptMedical,DeptED,DeptOR,DeptOther,DeptOtherName,EMAR_CPOE,CarouselsTimeFrame,CarouselsPlanned,Carousels,InventoryMgmt,PharmaceuticalSupplyVendorID,PharmaceuticalSupplyVendorName
99794,56049,856200,1,1,,99,0,0,,0,0,0,0,,,,0,0,1379,,
99812,56050,856773,0,1,"Within 12-24 months",,0,0,,0,0,0,0,,,,0,0,1380,,
99813,56051,856778,0,0,,,0,0,,0,0,0,0,,,,0,0,1378,,
99814,56052,856782,1,1,,40,0,0,,1,1,1,0,,,,0,0,1379,,
99815,56053,856785,1,1,,75,0,0,,1,1,1,0,,,,0,0,1380,,
99816,56054,856787,1,1,,95,0,0,,0,1,1,1,"OB/GYN",,,0,0,1379,,
99817,56055,856790,1,1,,25,0,0,,1,1,0,0,,,,0,0,1378,,
99818,56056,856794,1,1,,70,0,0,,1,1,0,0,,,,1,1,1379,,
99819,56056,856795,1,1,,92,0,0,,1,1,1,0,,,,1,1,1379,,
99820,56056,856796,1,1,,95,0,0,,1,1,1,0,,,,1,1,1379,,
99821,56056,856797,1,1,,92,0,0,,1,1,1,0,,,,0,0,1379,,
99785,56048,856163,1,1,,85,0,0,,1,1,1,0,,,,0,0,,,
99786,56048,856164,1,1,,75,0,0,,1,1,0,0,,,,0,0,,,
99787,56049,856193,1,1,,75,0,0,,0,0,0,0,,,,0,0,1380,,
99795,56049,856201,1,1,,85,1,0,,0,0,0,0,,,,0,0,1379,,
99796,56049,856202,1,0,,90,1,0,,1,1,1,1,"Cardiac Cath-Lab, Dialysis, Endoscopy, ICU, Pediatric, Radiology",,,0,1,1378,,
99797,56049,856203,1,1,,75,0,0,,0,0,0,0,,,,0,0,1378,,
99798,56049,856204,1,1,,90,0,0,,1,1,1,0,,,,0,0,1381,,
99799,56049,856205,1,1,,100,0,0,,0,0,0,0,,,,0,0,1379,,
99800,56049,856206,1,0,,95,0,0,,0,0,0,0,,,,1,1,1379,,
99801,56049,856207,1,1,,90,0,0,,0,0,0,0,,,,0,0,1379,,
99802,56049,856208,1,1,,50,0,0,,1,1,1,0,,,,0,0,1379,,
99803,56049,856209,1,1,,90,0,0,,1,1,1,0,,,,0,0,1379,,
99773,56039,856087,1,1,,100,0,0,,0,1,0,0,,,,0,0,1378,,
99774,56040,856092,1,1,,,0,0,,0,1,0,0,,,,0,0,,,
99775,56041,856097,1,1,,10,0,0,,0,1,0,0,,,,0,0,1378,,
99875,56085,857443,1,0,,90,0,0,,1,0,0,0,,,,0,0,1378,,
99876,56086,857448,1,1,,90,0,0,,1,1,1,0,,,,0,0,1379,,
99877,56087,857461,1,1,,100,0,0,,1,1,1,0,,,,0,0,1381,,
99878,56088,857482,0,0,,,0,0,,0,0,0,0,,,,0,0,1378,,
99879,56088,857483,0,0,,,0,0,,0,0,0,0,,,,0,0,1378,,
99880,56089,857489,1,0,,90,0,0,,1,1,1,0,,,,0,0,1379,,
99881,56090,857504,1,1,,80,1,0,,0,1,1,0,,,,0,1,,,
99882,56091,857525,1,1,,90,0,0,,1,1,1,0,,,,0,0,1379,,
101525,56091,878334,0,0,,,0,0,,0,0,0,0,,,,0,0,1378,,
99883,56092,857542,1,1,,90,0,0,,1,1,1,0,,,,0,0,1379,,
99884,56093,857551,1,0,,90,0,0,,1,1,1,0,,,,0,0,1381,,
99885,56093,857552,1,0,,90,0,0,,1,1,1,0,,,,0,0,1381,,
99886,56094,857575,0,0,,,0,0,,0,0,0,0,,,,0,0,1378,,
99887,56095,857577,1,1,,50,0,0,,1,1,1,0,,,,0,0,1379,,
99888,56096,857591,1,1,,50,0,0,,1,1,1,0,,,,0,0,1378,,
99889,56097,857595,1,1,,95,0,0,,1,1,1,0,,,,0,0,1380,,
99890,56097,857596,0,0,,,0,0,,0,0,0,0,,,,0,0,1378,,
103945,56097,904992,1,1,,75,0,0,,1,1,1,0,,,,0,0,,,
99891,56098,857621,1,1,,80,0,0,,1,1,1,0,,,,0,0,1379,,
99892,56098,857622,1,1,,85,0,0,,1,1,1,0,,,,0,0,1379,,
99893,56099,857641,1,1,,100,0,0,,1,1,1,0,,,,1,1,,,
99894,56100,857657,1,1,,90,0,0,,1,1,1,0,,,,0,0,,,
99895,56100,857658,1,1,,90,0,0,,1,1,1,0,,,,0,0,,,
99896,56101,857680,1,0,,80,0,0,,1,1,0,0,,,,0,0,1378,,
99897,56102,857687,1,1,,100,1,0,,1,1,1,0,,,,0,0,1379,,
99898,56103,857695,1,1,,95,0,0,,1,1,0,0,,,,0,0,1379,,
99899,56103,857696,1,1,,95,0,0,,1,1,1,0,,,,0,0,1379,,
99900,56103,857697,1,1,,95,0,0,,1,1,1,0,,,,0,0,1379,,
99901,56103,857698,1,1,,95,0,0,,1,1,1,0,,,,0,0,1379,,
99856,56076,857221,1,1,,90,0,0,,1,1,1,0,,,,0,0,1378,,
99857,56077,857233,1,1,,80,0,0,,1,1,1,0,,,,0,0,1379,,
99858,56077,857234,1,1,,80,0,0,,1,1,0,0,,,,0,0,1381,,
99859,56077,857235,1,1,,95,0,0,,1,1,1,0,,,,0,0,1381,,
99860,56077,857236,1,1,,100,0,0,,1,1,1,0,,,,0,0,1381,,
99861,56077,857237,1,1,,80,0,0,,1,1,0,0,,,,0,0,1381,,
99862,56077,857238,1,1,,90,0,0,,1,1,1,0,,,,0,0,1379,,
99863,56077,857239,1,1,,80,0,0,,1,1,1,0,,,,0,0,,,
99864,56077,857240,1,1,,80,0,0,,1,1,1,0,,,,0,0,,,
99865,56077,857241,1,1,,85,0,0,,1,1,0,0,,,,0,0,1381,,
99866,56077,857242,1,1,,95,0,0,,1,1,1,0,,,,0,0,1380,,
99867,56078,857350,1,1,,90,0,0,,1,1,1,0,,,,0,0,,,
99868,56079,857353,1,1,,90,0,0,,1,1,1,0,,,,0,0,1378,,
99869,56080,857364,1,1,,100,0,0,,1,1,1,0,,,,0,0,1379,,
99870,56081,857408,1,0,,100,0,0,,1,1,1,0,,,,0,0,1379,,
99871,56082,857413,1,1,,100,0,0,,1,1,1,0,,,,0,0,1379,,
99872,56083,857421,1,1,,100,0,0,,1,1,1,0,,,,0,0,1379,,
99873,56083,857422,1,1,,90,0,0,,1,1,1,0,,,,0,0,1379,,
99902,56104,857751,1,0,,90,0,0,,1,1,1,0,,,,0,0,1379,,
99903,56104,857752,1,0,,90,0,0,,1,1,1,0,,,,0,0,1379,,
99904,56104,857753,1,0,,80,0,0,,1,1,0,0,,,,0,0,1379,,
99905,56105,857788,1,0,,95,0,0,,1,1,1,0,,,,0,0,1378,,
99906,56105,857789,1,0,,95,0,0,,1,1,1,0,,,,0,0,1378,,
99907,56105,857790,1,0,,95,0,0,,1,1,1,0,,,,0,0,1378,,
99908,56106,857881,1,1,,90,0,0,,1,1,1,0,,,,0,0,1378,,
99909,56107,857904,1,0,,90,0,0,,1,1,1,0,,,,0,0,1381,,
99910,56107,857905,1,0,,90,0,0,,1,1,1,0,,,,0,0,1379,,
99911,56107,857906,1,0,,90,0,0,,1,1,1,0,,,,0,0,1378,,
99912,56107,857907,1,0,,90,0,0,,1,1,1,0,,,,0,0,1381,,
99913,56107,857908,1,0,,90,0,0,,1,1,1,0,,,,0,0,1378,,
99914,56107,857909,1,0,,85,0,0,,1,1,1,0,,,,0,0,1381,,
101129,56107,873436,1,0,,,0,0,,1,1,1,0,,,,0,0,,,
101128,56107,873437,1,0,,,0,0,,1,1,1,0,,,,0,0,,,
100654,56070,868828,1,0,,75,0,0,,1,1,1,0,,,,0,0,1379,,
99849,56071,857104,1,1,">24 months",80,0,0,,1,1,1,0,,,,0,0,1379,,
99850,56072,857148,1,1,,90,1,0,,1,1,1,0,,,,0,0,,,
99851,56073,857170,1,1,">24 months",70,0,0,,1,1,1,0,,,,0,0,1380,,
99853,56075,857190,0,0,,,0,0,,0,0,0,0,,,,0,0,,,
99854,56075,857191,1,1,,90,0,0,,1,1,1,0,,,,0,0,1379,,
99915,56108,858148,1,0,,90,0,0,,1,1,1,0,,,,0,0,1380,,
99916,56108,858149,1,0,,85,0,0,,1,1,1,0,,,,0,0,1380,,
99917,56108,858150,1,0,,85,0,0,,1,1,1,0,,,,0,0,1380,,
102747,56108,891528,1,0,,100,1,0,,1,1,1,0,,,,0,1,1379,,
102748,56108,891529,1,0,,90,0,0,,1,1,1,0,,,,0,0,1379,,
99919,56110,858197,1,1,,99,0,0,,1,0,0,0,,,,0,0,,,
99921,56112,858204,1,1,,93,0,0,,1,1,1,0,,,,1,1,1378,,
99924,56115,858228,1,1,"Within 12-24 months",30,0,0,,1,1,1,0,,,,1,1,1380,,
99925,56115,858229,1,1,"Within 12-24 months",30,0,0,,1,0,0,0,,,,0,0,1378,,
99930,56118,858345,1,0,,90,0,0,,1,1,1,0,,,,0,0,1379,,
99931,56119,858362,1,0,,95,0,0,,1,1,1,1,"Endoscopy, Oncology, Radiology",,,0,0,1379,,
99932,56120,858376,1,0,,99,0,0,,1,1,1,0,,,,0,0,1379,,
99933,56120,858377,0,0,,,0,0,,0,0,0,0,,,,0,0,1378,,
99934,56120,858378,1,0,,10,0,0,,0,0,0,0,,,,0,0,1379,,
99939,56125,858445,1,1,,60,1,0,,1,1,1,1,"CCU",,,0,0,1379,,
99940,56126,858451,0,0,,,0,0,,0,0,0,0,,,,0,0,1378,,
99941,56127,858455,1,1,,90,0,0,,1,1,1,0,,,,0,0,1381,,
99936,56122,858399,1,1,,60,0,0,,1,1,1,0,,,,0,0,1379,,
99944,56129,858491,1,1,,50,0,0,,1,1,1,0,,,,0,0,1380,,
99959,56143,858707,0,0,,,0,0,,0,0,0,0,,,,0,0,1378,,
99960,56144,858710,1,0,,,1,0,,0,0,0,0,,,,0,1,,,
99961,56144,858711,1,0,,75,1,0,,1,1,1,0,,,,0,1,,,
99962,56144,858712,1,0,,,1,0,,0,0,0,0,,,,0,1,,,
99963,56144,858713,1,0,,95,0,0,,1,1,1,1,"CCU, CSU, Dialysis, ICU, Infusion",,,0,0,1381,,
99964,56145,858746,1,1,,90,0,0,,1,1,1,0,,,,0,0,1378,,
99965,56146,858761,1,0,,90,0,0,,1,1,1,0,,,,0,0,,,
99966,56147,858768,1,1,,85,0,0,,1,1,1,0,,,,0,0,1378,,
99967,56148,858770,1,1,,50,0,0,,1,1,1,0,,,,0,0,1378,,
99968,56149,858774,1,1,,30,0,0,,1,1,0,0,,,,0,0,1378,,
99969,56150,858781,1,1,,95,0,0,,1,1,0,0,,,,0,0,1379,,
99970,56151,858786,1,0,,,0,0,,1,1,1,0,,,,0,0,1379,,
99972,56153,858830,1,0,,35,0,0,,1,1,1,0,,,,0,0,1379,,
99973,56154,858863,1,1,,65,0,0,,1,1,1,0,,,,0,0,,,
99974,56155,858868,1,0,,,0,0,,1,1,1,0,,,,0,0,1381,,
99975,56156,858911,1,0,,40,1,0,,1,1,1,1,"OB/GYN",,,0,1,1379,,
99980,56160,859014,1,0,,,0,0,,0,0,0,0,,,,0,0,,,
99981,56161,859018,1,0,,90,0,0,,1,1,0,0,,,,0,0,1378,,
99982,56162,859025,1,1,,95,0,0,,1,1,1,0,,,,0,0,1378,,
99983,56163,859029,1,0,,,0,0,,1,1,1,0,,,,0,0,,,
99984,56163,859030,1,0,,,0,0,,1,1,0,0,,,,0,0,1378,,
99985,56163,859031,1,0,,90,0,0,,1,1,0,0,,,,0,0,1380,,
99986,56164,859065,1,0,,80,0,0,,1,1,1,0,,,,0,0,,,
99987,56164,859066,1,0,,80,0,0,,1,1,1,0,,,,0,0,,,
99988,56164,859067,1,0,,80,0,0,,1,1,1,0,,,,0,0,,,
99989,56164,859068,1,1,,60,0,0,,1,1,1,0,,,,0,0,,,
99990,56164,859069,1,0,,90,0,0,,1,1,1,0,,,,0,0,,,
99994,56166,859147,1,1,,85,0,0,,1,1,0,0,,,,0,0,1379,,
99995,56167,859151,1,1,,95,0,0,,1,1,1,0,,,,0,0,1379,,
99996,56167,859152,1,1,,80,0,0,,1,1,1,0,,,,0,0,1380,,
99997,56168,859164,1,1,,90,0,0,,1,1,1,0,,,,0,0,1379,,
99998,56169,859172,1,1,,75,0,0,,1,1,1,0,,,,0,0,,,
99999,56170,859177,1,1,,90,0,0,,1,1,1,0,,,,0,0,1379,,
100000,56171,859190,0,0,,,0,0,,0,0,0,0,,,,0,0,1378,,
100001,56172,859196,0,0,,,0,0,,0,0,0,0,,,,0,0,1378,,
99949,56134,858522,1,1,,90,0,0,,1,1,1,0,,,,0,0,1380,,
99950,56134,858523,1,1,,90,0,0,,1,1,1,0,,,,0,0,1380,,
99951,56135,858555,1,0,,30,1,0,,1,1,1,0,,,,0,1,1379,,
99953,56137,858595,1,1,,90,0,0,,1,1,0,0,,,,0,0,1378,,
99946,56131,858503,1,1,,95,0,0,,1,1,1,1,"ICU, OB/GYN",,,0,0,1379,,
99957,56141,858677,1,0,,90,0,0,,1,1,0,0,,,,0,0,1379,,
99978,56158,858940,1,0,,92,0,0,,1,1,1,0,,,,0,0,,,
100004,56175,859213,1,1,,60,0,0,,1,1,1,0,,,,0,0,1379,,
100005,56176,859217,0,1,,,0,0,,0,0,0,0,,,,0,0,1378,,
100006,56177,859220,1,1,,50,0,0,,1,1,0,0,,,,0,0,1379,,
100007,56178,859228,1,1,,95,0,0,,1,1,1,0,,,,0,0,1378,,
100008,56179,859233,0,0,,,0,0,,0,0,0,0,,,,0,0,1378,,
100009,56180,859246,0,0,,,0,0,,0,0,0,0,,,,0,0,1378,,
100010,56181,859252,1,1,,97,0,0,,1,1,0,0,,,,0,0,1378,,
100012,56183,859264,0,0,,,0,0,,0,0,0,0,,,,0,0,1378,,
100013,56184,859269,1,1,,85,0,0,,1,1,1,0,,,,0,0,1378,,
100021,56192,859317,0,0,,,0,0,,0,0,0,0,,,,0,0,1378,,
100022,56193,859320,1,1,,90,0,0,,1,1,1,1,"Behavioral Health, ICU, Maternity",,,0,0,1378,,
100032,56201,859462,0,0,,,0,0,,0,0,0,0,,,,0,0,1381,,
100033,56202,859467,1,0,,100,0,0,,1,1,0,0,,,,0,0,1380,,
100034,56203,859471,1,0,,90,0,0,,1,1,1,0,,,,0,0,1379,,
100035,56204,859476,1,0,,90,0,0,,1,1,1,0,,,,0,0,1381,,
100036,56204,859477,1,0,,90,0,0,,1,1,1,0,,,,0,1,1379,,
100037,56205,859527,1,0,,95,0,0,,1,1,1,0,,,,0,1,1378,,
100038,56205,859528,1,0,,95,0,0,,1,1,1,0,,,,0,1,1378,,
100039,56206,859563,0,0,,,0,0,,0,0,0,0,,,,0,0,1378,,
100040,56208,859580,1,0,,85,0,0,,1,0,0,0,,,,0,0,1379,,
100041,56208,859581,1,0,,90,0,0,,1,0,0,0,,,,0,0,1379,,
100042,56208,859582,1,0,,95,0,0,,1,1,1,0,,,,0,1,1379,,
100043,56209,859607,1,1,,80,0,0,,1,1,1,0,,,,0,0,1378,,
100044,56210,859626,1,1,,95,0,0,,1,1,1,0,,,,0,0,1378,,
100045,56211,859638,1,1,,99,1,0,,1,0,1,0,,,,1,1,1379,,
100046,56212,859647,1,1,,98,0,0,,1,1,1,0,,,,0,0,1380,,
100047,56213,859667,1,1,,90,0,0,,1,1,1,0,,,,0,0,1379,,
100048,56214,859682,1,0,,95,0,0,,1,1,1,0,,,,0,0,1378,,
100049,56214,859683,1,1,,50,0,0,,1,1,1,0,,,,0,0,1379,,
100050,56215,859703,1,1,,100,0,0,,1,1,1,0,,,,0,0,1379,,
100051,56216,859708,1,1,,50,0,0,,1,1,1,0,,,,0,0,1378,,
100017,56188,859290,1,1,,95,0,0,,1,1,1,0,,,,0,0,1379,,
100027,56196,859378,0,0,,,0,0,,0,0,0,0,,,,0,0,1379,,
100028,56197,859381,1,0,,85,0,0,,1,1,1,0,,,,0,0,1380,,
100030,56199,859400,1,1,,90,1,0,,1,1,1,0,,,,1,1,1381,,
100053,56218,859778,1,0,,60,0,0,,1,1,1,0,,,,0,1,1379,,
100054,56219,859788,1,0,,90,0,0,,1,1,1,0,,,,0,0,1378,,
100064,56224,860053,1,0,,100,0,0,,0,0,0,0,,,,0,0,1380,,
100065,56225,860061,1,0,,90,0,0,,1,1,0,0,,,,0,0,1378,,
100066,56226,860067,0,0,,,0,0,,0,0,0,0,,,,0,0,1378,,
100067,56227,860070,1,0,,90,0,0,,1,1,1,0,,,,0,0,1378,,
100068,56228,860083,1,0,,75,0,0,,1,1,1,0,,,,0,0,,,
100069,56229,860085,1,0,,95,0,0,,1,1,1,0,,,,0,0,1378,,
100070,56230,860087,1,0,,100,0,0,,1,1,1,1,"ICU",,,0,0,1378,,
100071,56231,860089,1,0,,90,0,0,,1,1,0,0,,,,0,0,1378,,
100072,56232,860098,1,1,,95,0,0,,1,1,1,0,,,,0,0,1378,,
100073,56233,860114,1,1,,35,0,0,,1,1,1,0,,,,0,0,1378,,
100074,56234,860119,0,0,,,0,0,,0,0,0,0,,,,0,0,1378,,
100076,56236,860136,1,0,,25,0,0,,1,1,1,0,,,,0,0,1380,,
100077,56237,860148,1,1,,80,1,0,,1,1,1,0,,,,1,1,1381,,
100080,56239,860172,1,0,,90,0,0,,1,1,1,0,,,,0,0,1379,,
100081,56240,860185,1,1,,90,0,0,,1,1,1,0,,,,0,0,1379,,
100082,56241,860193,1,1,,100,0,0,,0,1,1,0,,,,0,0,1379,,
100083,56242,860203,0,0,,,0,0,,0,0,0,0,,,,0,0,1378,,
100084,56243,860217,1,1,,90,0,0,,1,1,0,0,,,,0,0,1378,,
100085,56244,860219,0,0,,,0,0,,0,0,0,0,,,,0,0,1378,,
100086,56245,860231,0,0,,,0,0,,0,0,0,0,,,,0,0,1378,,
100087,56246,860236,1,1,,90,1,0,,1,1,1,0,,,,1,1,1381,,
100088,56247,860272,1,0,,90,0,0,,1,1,0,0,,,,0,0,1379,,
100089,56248,860283,1,0,,25,0,0,,0,1,1,1,"ICU",,,0,0,1380,,
100090,56249,860300,1,1,,35,1,0,,0,1,1,0,,,,0,0,1378,,
100091,56250,860321,1,0,,50,0,0,,1,1,1,0,,,,0,0,1380,,
100092,56251,860323,1,1,,90,0,0,,1,1,0,0,,,,0,0,1378,,
100056,56221,859855,1,0,,85,0,0,,1,1,1,0,,,,0,0,1379,,
100057,56222,859883,1,0,,90,0,0,,1,1,0,0,,,,0,0,1381,,
100058,56222,859884,1,0,,90,0,0,,1,1,1,1,"Cancer Care, Hospice, ICU, OB/GYN",,,0,1,1381,,
100059,56222,859885,1,0,,90,0,0,,1,1,1,0,,,,0,0,1381,,
100060,56222,859886,1,0,,90,0,0,,1,1,1,0,,,,0,0,1381,,
100094,56253,860333,1,1,,90,0,0,,1,1,1,0,,,,0,0,1378,,
100096,56255,860369,1,1,,90,0,0,,1,1,1,0,,,,0,0,1378,,
100097,56256,860375,1,0,,95,0,0,,0,1,1,0,,,,0,0,1381,,
100098,56257,860384,1,0,,100,0,0,,1,1,0,0,,,,0,0,,,
100100,56259,860403,1,0,,30,0,0,,1,1,1,0,,,,0,0,1381,,
100115,56259,860509,1,1,,90,0,0,,0,1,0,0,,,,0,0,1380,,
100101,56260,860412,1,0,,95,0,0,,1,1,1,0,,,,0,0,1379,,
100103,56262,860421,1,1,,75,0,0,,1,1,0,0,,,,0,0,1378,,
100104,56263,860427,0,0,,,0,0,,0,0,0,0,,,,0,0,1378,,
100105,56264,860433,1,1,,100,1,1,"Within 12 months",1,1,1,1,"Cardiology, Cath-lab, Endoscopy",,,0,0,1379,,
100107,56265,860449,1,1,,90,0,0,,1,1,1,0,,,,0,0,1381,,
100108,56266,860454,1,0,,50,0,0,,1,1,1,0,,,,0,0,1380,,
100109,56267,860459,1,1,,85,0,0,,1,1,1,1,"OB/GYN",,,0,0,1381,,
100111,56269,860473,1,1,,90,0,0,,1,1,1,1,"OB/GYN",,,0,0,1379,,
100112,56270,860485,1,1,,90,0,0,,1,1,1,0,,,,0,0,1378,,
100114,56272,860506,1,1,,100,0,0,,1,1,1,0,,,,0,0,1378,,
100124,56280,860646,1,1,,80,0,0,,1,1,0,0,,,,0,0,1381,,
100125,56281,860653,1,0,,50,0,0,,1,0,0,0,,,,0,0,1379,,
100129,56284,860666,1,1,,90,0,0,,0,1,1,0,,,,0,0,1380,,
100130,56284,860667,1,1,,95,0,0,,1,1,1,0,,,,0,0,1381,,
100132,56284,860669,1,1,,90,0,0,,1,1,0,0,,,,0,0,1379,,
100134,56285,860734,1,1,,80,0,0,,1,1,1,0,,,,0,0,1378,,
100135,56286,860738,0,0,,,0,0,,0,0,0,0,,,,0,0,1379,,
100136,56287,860741,0,0,,,0,0,,0,0,0,0,,,,0,0,1378,,
100137,56288,860745,0,0,,,0,0,,0,0,0,0,,,,0,0,1380,,
100118,56276,860531,1,1,,100,0,0,,1,1,0,0,,,,0,0,1381,,
100139,56290,860753,1,1,,75,0,0,,1,1,0,0,,,,0,0,,,
100140,56291,860756,1,1,,90,0,0,,1,1,0,0,,,,0,0,1379,,
100144,56295,860851,1,1,,90,0,0,,1,1,1,0,,,,0,0,1379,,
100145,56296,860863,1,1,,50,0,0,,1,0,0,0,,,,0,0,1378,,
100146,56297,860868,1,1,,95,0,0,,1,1,1,0,,,,0,0,1378,,
100148,56299,860904,1,1,,75,0,0,,1,1,1,0,,,,0,0,1379,,
100149,56300,860924,1,0,,80,0,0,,1,0,0,0,,,,0,0,1379,,
100150,56300,860925,1,1,"Within 12-24 months",90,1,0,,1,1,1,0,,,,0,0,1379,,
100151,56301,860963,1,1,,90,0,0,,1,1,0,0,,,,0,0,1378,,
100152,56302,860973,1,0,,70,0,0,,1,1,1,0,,,,0,0,1378,,
100157,56305,861097,1,1,,100,1,0,,1,1,1,0,,,,0,0,1380,,
100158,56306,861118,1,1,,90,1,0,,1,1,1,0,,,,0,0,1379,,
100159,56307,861143,1,1,,95,0,0,,1,1,1,1,"Cardiology, Oncology, Radiology, Respiratory",,,0,0,1380,,
100160,56308,861185,1,1,,80,0,0,,1,1,1,0,,,,0,0,,,
100142,56293,860761,1,1,,90,1,0,,0,1,0,0,,,,1,1,1379,,
100168,56316,861347,1,1,,80,0,0,,1,1,1,0,,,,1,1,1381,,
100169,56317,861372,1,1,,80,0,0,,1,1,1,0,,,,0,0,1380,,
100170,56318,861379,1,1,,70,0,0,,1,1,0,0,,,,1,1,1379,,
100171,56318,861380,1,0,,50,0,0,,1,1,1,0,,,,0,0,,,
100173,56320,861466,1,1,,80,0,0,,1,1,1,0,,,,0,0,,,
100174,56321,861468,1,0,,90,0,0,,1,1,1,0,,,,0,0,1378,,
100175,56322,861473,1,1,,50,0,0,,0,1,1,0,,,,0,0,1378,,
100181,56328,861564,1,1,,90,0,0,,1,1,0,0,,,,0,0,1379,,
100182,56329,861568,1,0,,80,0,0,,1,1,1,1,"Ambulatory Clinic",,,0,0,1379,,
100183,56330,861571,1,0,,90,0,0,,1,1,1,0,,,,0,0,1379,,
100184,56331,861575,0,0,,,0,0,,0,0,0,0,,,,0,0,1379,,
